,id,address,latitude,longitude
99684,Northern Virginia_Loudoun County_Manassas_Building C_7699-7845 Ashton Ave,"7699-7845 Ashton Ave, Manassas, VA 20109",38.771583,-77.509995
99691,Northern Virginia_Loudoun County_Manassas_Courthouse Station_9309 Center St,"9309 Center St, Manassas, VA 20110",38.7501,-77.478269
99698,Northern Virginia_Fairfax / Oakton / Vienna_Fairfax_Hunters Branch 2_9302 Lee Hwy,"9302 Lee Hwy, Fairfax, VA 22031",38.868057,-77.273493
99700,Northern Virginia_Springfield / Annandale_Alexandria_Indian Run Office Park_5252 Cherokee Ave,"5252 Cherokee Ave, Alexandria, VA 22312",38.807453,-77.159908
99703,Northern Virginia_Old Town Alexandria_Alexandria_King Street Court_1555 King St,"1555 King St, Alexandria, VA 22314",38.806554,-77.056673
99704,Northern Virginia_Old Town Alexandria_Alexandria_King Street Metroplace Ph 1_1737 King St,"1737 King St, Alexandria, VA 22314",38.80687,-77.058658
99723,Northern Virginia_Reston / Herndon_Reston_Reston Sunrise One_12200 Sunrise Valley Dr,"12200 Sunrise Valley Dr, Reston, VA 20191",38.9503,-77.36652
99734,Northern Virginia_Springfield / Annandale_Springfield_Versar_6850 Versar Ctr,"6850 Versar Ctr, Springfield, VA 22151",38.79451,-77.181335
99751,Northern Virginia_Loudoun County_Dulles_NA_22980 Indian Creek Dr,"22980 Indian Creek Dr, Dulles, VA 20166",38.98179,-77.430763
99763,Northern Virginia_Tysons Corner_McLean_NA_6858 Old Dominion Dr,"6858 Old Dominion Dr, McLean, VA 22101",38.93605,-77.182016
99798,Orange County_Irvine Spectrum_Irvine_Irvine Spectrum_15 Cushing,"15 Cushing, Irvine, CA 92618",33.63903,-117.73866
99877,Philadelphia_West Market_Philadelphia_16251637 Market St_1635 Market St,"1635 Market St, Philadelphia, PA 19103",39.95329,-75.168096
99879,Philadelphia_University City_Philadelphia_20 University Place_30 N 41st St,"30 N 41st St, Philadelphia, PA 19104",39.958557,-75.205444
99889,Philadelphia_North New Castle County_Claymont_Brandywine Corp Ctr II_590 Naamans Rd,"590 Naamans Rd, Claymont, DE 19703",39.814324,-75.456559
99899,Philadelphia_Burlington County_Mount Laurel_Gateway Business Park_124 Gaither Dr,"124 Gaither Dr, Mount Laurel, NJ 8054",39.93688,-74.94986
99933,Philadelphia_Camden County_Cherry Hill_Woodland Falls Corporate Center_220 Lake Dr E,"220 Lake Dr E, Cherry Hill, NJ 8002",39.93912,-75.004298
99942,Philadelphia_South New Castle County_Newark_NA_400 Commerce Dr,"400 Commerce Dr, Newark, DE 19713",39.657279,-75.704387
99957,Phoenix_Deer Valley/Airport_Phoenix_Blackhawk Medical Center I_20401 N 29th Ave,"20401 N 29th Ave, Phoenix, AZ 85027",33.671481,-112.119716
99958,Phoenix_Scottsdale/Airpark_Scottsdale_Bldg B_18867 N Thompson Peak Pky,"18867 N Thompson Peak Pky, Scottsdale, AZ 85255",33.65737,-111.866627
99971,Phoenix_Scottsdale South_Scottsdale_Chaparral Business Center Phase V_5301 N Pima Rd,"5301 N Pima Rd, Scottsdale, AZ 85250",33.513875,-111.889205
99975,Phoenix_Scottsdale/Airpark_Scottsdale_Cush Plaza Scottsdale_8377 E Hartford Dr,"8377 E Hartford Dr, Scottsdale, AZ 85255",33.64061,-111.901676
99985,Phoenix_Scottsdale/Airpark_Scottsdale_La Curvata Building D_18940 N Pima Rd,"18940 N Pima Rd, Scottsdale, AZ 85255",33.65749,-111.89024
100029,Phoenix_South Tempe/Ahwatukee_Chandler_NA_500 N Juniper Dr,"500 N Juniper Dr, Chandler, AZ 85226",33.31071,-111.916886
100051,Raleigh/Durham_South Durham_Durham_NA_3201 Yorktown Ave,"3201 Yorktown Ave, Durham, NC 27713",35.93588,-78.893286
100054,Raleigh/Durham_RTP/RDU_Morrisville_NA_5920 S Miami Blvd,"5920 S Miami Blvd, Morrisville, NC 27560",35.87006,-78.85132
100067,Salt Lake City_Southwest_West Jordan_West Jordan Gateway_9071 S 1300 W,"9071 S 1300 W, West Jordan, UT 84088",40.608917,-111.929213
100069,Salt Lake City_Northeast_Salt Lake City_NA_1095 E 2100 S,"1095 E 2100 S, Salt Lake City, UT 84106",40.725798,-111.860041
100083,San Diego_UTC_San Diego_Bldg 4_4780 Eastgate Mall,"4780 Eastgate Mall, San Diego, CA 92121",32.880886,-117.203689
100158,San Diego_Carlsbad_Carlsbad_NA_5928 Pascal Ct,"5928 Pascal Ct, Carlsbad, CA 92008",33.131855,-117.275003
100161,San Diego_Kearny Mesa_San Diego_NA_8525 Gibbs Dr,"8525 Gibbs Dr, San Diego, CA 92123",32.81016,-117.144101
100174,San Francisco_Rincon/South Beach_San Francisco_35 Stanford St_634 2nd St,"634 2nd St, San Francisco, CA 94107",37.78123,-122.3919
100183,San Francisco_Union Square/Civic Center_San Francisco_9 Claude Ln_425 Bush St,"425 Bush St, San Francisco, CA 94108",37.790465,-122.404504
100189,San Francisco_Rincon/South Beach_San Francisco_Gallo Bldg_250 Brannan St,"250 Brannan St, San Francisco, CA 94107",37.783229,-122.391219
100208,San Francisco_Mission Bay/Showplace Square_San Francisco_West Bldg_600 Townsend St,"600 Townsend St, San Francisco, CA 94103",37.771668,-122.402556
100222,San Francisco_Financial District North_San Francisco_NA_345 Montgomery St,"345 Montgomery St, San Francisco, CA 94104",37.792525,-122.403039
100226,San Francisco_Financial District South_San Francisco_NA_583-587 Howard St,"583-587 Howard St, San Francisco, CA 94105",37.781349,-122.40512
100228,San Francisco_Waterfront/North Beach_San Francisco_NA_781 Beach St,"781 Beach St, San Francisco, CA 94109",37.806312,-122.421707
100233,Seattle_Fremont / North Seattle_Seattle_333 Elliott West_333 Elliott Ave W,"333 Elliott Ave W, Seattle, WA 98119",47.620927,-122.361848
100236,Seattle_Seattle CBD_Seattle_501 Eastlake_501 Eastlake Ave E,"501 Eastlake Ave E, Seattle, WA 98109",47.623444,-122.32953
100241,Seattle_Seattle CBD_Seattle_Alley24  East Block_201-263 Yale Ave N,"201-263 Yale Ave N, Seattle, WA 98109",47.62406,-122.330438
100255,Seattle_Northend_Everett_Everett Mall Office Park  Bldg I_1010 SE Everett Mall Way,"1010 SE Everett Mall Way, Everett, WA 98208",47.908823,-122.218441
100309,Seattle_I-90 / East King County_Bellevue_NA_3265 160th Ave SE,"3265 160th Ave SE, Bellevue, WA 98008",47.582061,-122.130756
100320,South Bay/San Jose_Downtown San Jose_San Jose_50 West_50 W San Fernando St,"50 W San Fernando St, San Jose, CA 95113",37.33393,-121.889352
100365,South Bay/San Jose_Mountain View/Los Altos_Mountain View_NA_100 W Evelyn Ave,"100 W Evelyn Ave, Mountain View, CA 94041",37.392105,-122.071132
100366,South Bay/San Jose_Menlo Park (San Mateo South)_Menlo Park_NA_1060 Marsh Rd,"1060 Marsh Rd, Menlo Park, CA 94025",37.481004,-122.182412
100367,South Bay/San Jose_South San Jose_San Jose_NA_1122 Willow St,"1122 Willow St, San Jose, CA 95125",37.307959,-121.901663
100374,South Bay/San Jose_Palo Alto_Palo Alto_NA_2225 E Bayshore Rd,"2225 E Bayshore Rd, Palo Alto, CA 94303",37.449994,-122.121092
100436,South Florida_Brickell_Miami_Consulado General de Mexico_1399 SW 1st Ave,"1399 SW 1st Ave, Miami, FL 33130",25.760988,-80.1948
100448,South Florida_NE Dade_Miami_Executive Plaza_3000 Biscayne Blvd,"3000 Biscayne Blvd, Miami, FL 33137",25.805618,-80.189667
100481,South Florida_Boca Raton_Boca Raton_One Ocean Plaza_1 S Ocean Blvd,"1 S Ocean Blvd, Boca Raton, FL 33432",26.349212,-80.070489
100484,South Florida_Miami Lakes/Hialeah_Miami Lakes_Parkside IV_14900 NW 79th Ct,"14900 NW 79th Ct, Miami Lakes, FL 33016",25.909551,-80.330548
100535,Southern Maryland_Landover / Lanham / Greenbelt_Greenbelt_Capital Office Park_6305 Ivy Ln,"6305 Ivy Ln, Greenbelt, MD 20770",39.007674,-76.897902
100536,Southern Maryland_Landover / Lanham / Greenbelt_Lanham_Danac Corporate Center 2_10003 Derekwood Ln,"10003 Derekwood Ln, Lanham, MD 20706",38.948005,-76.832372
100544,Southern Maryland_North Bethesda / Potomac_Rockville_Lexington Building_11900 Parklawn Dr,"11900 Parklawn Dr, Rockville, MD 20852",39.050884,-77.106207
100578,Southern Maryland_Landover / Lanham / Greenbelt_Largo_NA_9475 Lottsford Rd,"9475 Lottsford Rd, Largo, MD 20774",38.908659,-76.840286
100583,Tampa_South Pinellas_Saint Petersburg_Bayboro Station_263 13th Ave S,"263 13th Ave S, Saint Petersburg, FL 33701",27.758047,-82.636279
100589,Tampa_Northwest Tampa_Tampa_Bldg L_8001 Woodland Center Blvd,"8001 Woodland Center Blvd, Tampa, FL 33614",28.020425,-82.523333
100592,Tampa_North Pinellas_Oldsmar_Corporate Center 500_4033 Tampa Rd,"4033 Tampa Rd, Oldsmar, FL 34677",28.03665,-82.651835
100642,Washington D.C._Central Business District_Washington_ASAE Center_1575 Eye St NW,"1575 Eye St NW, Washington, DC 20005",38.901677,-77.035472
100643,Washington D.C._Central Business District_Washington_Broadcast Building_1705 DeSales St NW,"1705 DeSales St NW, Washington, DC 20036",38.905003,-77.038929
100659,Washington D.C._Capitol Hill_Washington_McDermott Building_500 N Capitol St NW,"500 N Capitol St NW, Washington, DC 20001",38.896529,-77.009379
100676,Washington D.C._Central Business District_Washington_NA_1211 Connecticut Ave NW,"1211 Connecticut Ave NW, Washington, DC 20036",38.906325,-77.040953
100714,Atlanta_North Fulton_Alpharetta_8000 Avalon_8000 Avalon Blvd,"8000 Avalon Blvd, Alpharetta, GA 30009",34.070389,-84.274067
100728,Atlanta_Northlake_Atlanta_Corporate Square Building 13_13 Corporate Sq NE,"13 Corporate Sq NE, Atlanta, GA 30329",33.83413,-84.333285
100761,Atlanta_Buckhead_Atlanta_Piedmont Court_3098 Piedmont Rd Ne,"3098 Piedmont Rd Ne, Atlanta, GA 30305",33.84008,-84.370234
100776,Atlanta_North Fulton_Alpharetta_State Bridge Exchange_11138 State Bridge Rd,"11138 State Bridge Rd, Alpharetta, GA 30022",34.05466,-84.22876
100785,Atlanta_Northwest_Kennesaw_The Park at Barrett Bldg 500_2015 Vaughn Rd,"2015 Vaughn Rd, Kennesaw, GA 30144",34.01042,-84.58646
100798,Atlanta_Northwest_Atlanta_NA_2100 Powers Ferry Rd SE,"2100 Powers Ferry Rd SE, Atlanta, GA 30339",33.90108,-84.45115
100806,Atlanta_Northlake_Chamblee_NA_5238 Peachtree Rd,"5238 Peachtree Rd, Chamblee, GA 30341",33.88901,-84.30596
100810,Atlanta_Central Perimeter_Atlanta_NA_859 Mount Vernon Hwy NE,"859 Mount Vernon Hwy NE, Atlanta, GA 30328",33.928973,-84.358861
100848,Austin_North_Austin_Domain 12_11800 Alterra Pky,"11800 Alterra Pky, Austin, TX 78758",30.403925,-97.71919
100855,Austin_Northwest_Austin_McNeil 7_12012 Technology Blvd,"12012 Technology Blvd, Austin, TX 78727",30.431333,-97.761716
100887,Austin_Central_Austin_NA_3305 Steck Ave,"3305 Steck Ave, Austin, TX 78757",30.36628,-97.739544
100906,Baltimore_Route 83 Corridor_Sparks_Highlands Corporate Office Park Building 3_909 Ridgebrook Rd,"909 Ridgebrook Rd, Sparks, MD 21152",39.524609,-76.652827
100920,Baltimore_Harford County_Havre De Grace_Tidewater Marina_103 Bourbon St,"103 Bourbon St, Havre De Grace, MD 21078",39.546603,-76.088057
100928,Baltimore_Baltimore County West_Halethorpe_bwtechUMBC Incubator and Accelerator_1450 S Rolling Rd,"1450 S Rolling Rd, Halethorpe, MD 21227",39.234558,-76.714193
100932,Baltimore_Route 83 Corridor_Lutherville_NA_1400 Front Ave,"1400 Front Ave, Lutherville, MD 21093",39.419889,-76.633124
100937,Baltimore_Route 83 Corridor_Hunt Valley_NA_4 N Park Dr,"4 N Park Dr, Hunt Valley, MD 21030",39.496775,-76.64848
100947,Boston_Southern New Hampshire_Dover_1 Washington Center_1 Washington St,"1 Washington St, Dover, NH 3820",43.194704,-70.871396
100953,Boston_Route 128 South_Dedham_115 Eastern Ave_95 Eastern Ave,"95 Eastern Ave, Dedham, MA 2026",42.243484,-71.17245
100968,Boston_Neighborhoods District_Dorchester_Bayside Office Center_150 Mount Vernon St,"150 Mount Vernon St, Dorchester, MA 2125",42.321115,-71.048571
100970,Boston_Route 3 North_Billerica_Bldg 2_85 Rangeway Rd,"85 Rangeway Rd, Billerica, MA 1862",42.579853,-71.303311
100993,Boston_Route 495 South_Foxboro_Lincoln Place_10 Lincoln Rd,"10 Lincoln Rd, Foxboro, MA 2035",42.08421,-71.28155
101014,Boston_Financial District_Boston_Summer Exchange Bldg_40 Summer St,"40 Summer St, Boston, MA 2110",42.374233,-71.03907
101035,Boston_Route 128 West_Lexington_NA_1050 Waltham St,"1050 Waltham St, Lexington, MA 2421",42.413831,-71.231749
101038,Boston_Southern New Hampshire_Portsmouth_NA_117 Bow St,"117 Bow St, Portsmouth, NH 3801",43.078935,-70.754929
101040,Boston_Southern New Hampshire_Dover_NA_130 Central Ave,"130 Central Ave, Dover, NH 3820",43.186139,-70.874373
101041,Boston_Route 128 South_Braintree_NA_135-145 Wood Rd,"135-145 Wood Rd, Braintree, MA 2184",42.220722,-71.03794
101063,Boston_Seaport/South Boston_Boston_NA_268 Summer St,"268 Summer St, Boston, MA 2210",42.35049,-71.050288
101066,Boston_Cambridge_Cambridge_NA_300 Third St,"300 Third St, Cambridge, MA 2142",42.36525,-71.082247
101079,Boston_Route 128 West_Waltham_NA_81 Wyman St,"81 Wyman St, Waltham, MA 2451",42.399903,-71.258063
101080,Boston_Southern New Hampshire_Merrimack_NA_9 Executive Park Dr,"9 Executive Park Dr, Merrimack, NH 3054",42.844923,-71.496745
101106,Charlotte_West_Charlotte_Forest Park III_701 Forest Point Cir,"701 Forest Point Cir, Charlotte, NC 28273",35.132479,-80.904781
101111,Charlotte_East Charlotte_Charlotte_Independence Square_4401 E Independence Blvd,"4401 E Independence Blvd, Charlotte, NC 28205",35.19662,-80.76747
101227,Chicago_Central Loop_Chicago_NA_19 S LaSalle St,"19 S LaSalle St, Chicago, IL 60603",41.881434,-87.631901
101257,Chicago Suburbs_Northwest Corridor_Elgin_Elgin Commerce Building_40 Du Page Ct,"40 Du Page Ct, Elgin, IL 60120",42.036566,-88.282841
101260,Chicago Suburbs_East-West Corridor_Downers Grove_Finley Point_3333 Finley Rd,"3333 Finley Rd, Downers Grove, IL 60515",41.826595,-88.023577
101276,Chicago Suburbs_O'Hare Area_Des Plaines_OHare Offices_999 E Touhy Ave,"999 E Touhy Ave, Des Plaines, IL 60018",42.008617,-87.899241
101295,Chicago Suburbs_Northwest Corridor_Schaumburg_Schaumburg120_120-160 W Center Ct,"120-160 W Center Ct, Schaumburg, IL 60195",42.065437,-88.082682
101304,Chicago Suburbs_North Corridor_Gurnee_NA_1790 Nations Dr,"1790 Nations Dr, Gurnee, IL 60031",42.384828,-87.942936
101306,Chicago Suburbs_East-West Corridor_Lisle_NA_2400 Ogden Ave,"2400 Ogden Ave, Lisle, IL 60532",41.798611,-88.10069
101308,Chicago Suburbs_East-West Corridor_Oak Brook_NA_2809 Butterfield Rd,"2809 Butterfield Rd, Oak Brook, IL 60523",41.842118,-87.987593
101309,Chicago Suburbs_Northwest Corridor_Arlington Heights_NA_3455 W Salt Creek Ln,"3455 W Salt Creek Ln, Arlington Heights, IL 60005",42.091545,-88.024825
101314,Dallas/Ft Worth_South Fort Worth_Fort Worth_100 Energy Way_100 Fort Worth Trl,"100 Fort Worth Trl, Fort Worth, TX 76102",32.752959,-97.343971
101337,Dallas/Ft Worth_Mid-Cities_Arlington_Ballpark Circle_1401 Nolan Ryan Expy,"1401 Nolan Ryan Expy, Arlington, TX 76011",32.757,-97.087184
101404,Dallas/Ft Worth_North Fort Worth_Fort Worth_Heritage Commons III_13500 Heritage Pky,"13500 Heritage Pky, Fort Worth, TX 76177",32.975656,-97.310315
101496,Dallas/Ft Worth_North Dallas Corridor_Dallas_Stanford Corporate Centre_14001 N Dallas Pky,"14001 N Dallas Pky, Dallas, TX 75240",32.936193,-96.822997
101550,Dallas/Ft Worth_Far North Stemmons_Lewisville_NA_1945 Lakepointe Dr,"1945 Lakepointe Dr, Lewisville, TX 75057",33.016036,-96.974125
101576,Denver_LoDo / Platte / RiNo_Denver_16 Chestnut Building_2001 16th St,"2001 16th St, Denver, CO 80202",39.754286,-105.003348
101597,Denver_Northwest_Westminster_Building 1_10055 Westmoor Dr,"10055 Westmoor Dr, Westminster, CO 80021",39.89502,-105.110094
101601,Denver_Northwest_Westminster_Church Ranch Office Center_7401 Church Ranch Blvd,"7401 Church Ranch Blvd, Westminster, CO 80021",39.88118,-105.078727
101619,Denver_Boulder County_Boulder_Flatiron Park_5665 Flatiron Pky,"5665 Flatiron Pky, Boulder, CO 80301",40.023782,-105.221809
101622,Denver_Southeast_Greenwood Village_GCP  Building 5_8000 E Maplewood Ave,"8000 E Maplewood Ave, Greenwood Village, CO 80111",39.604495,-104.896446
101691,Denver_Boulder County_Boulder_NA_3333 Walnut St,"3333 Walnut St, Boulder, CO 80301",40.02019,-105.249278
101694,Denver_Southeast_Greenwood Village_NA_5600 Greenwood Plaza Blvd,"5600 Greenwood Plaza Blvd, Greenwood Village, CO 80111",39.614797,-104.898454
101718,Detroit_Southfield_Southfield_Century Office Plaza I_24100 Southfield Rd,"24100 Southfield Rd, Southfield, MI 48075",42.46704,-83.21904
101721,Detroit_Washtenaw County_Chelsea_Clocktower Commons_350 N Main St,"350 N Main St, Chelsea, MI 48118",42.32038,-84.020179
101742,Detroit_Farmington_Farmington Hills_Orchard Office Bldg_29226 Orchard Lake Rd,"29226 Orchard Lake Rd, Farmington Hills, MI 48334",42.512234,-83.358283
101747,Detroit_Ann Arbor_Ann Arbor_Phoenix West_117 N 1st St,"117 N 1st St, Ann Arbor, MI 48104",42.28228,-83.751201
101750,Detroit_Troy South_Troy_The Centennial_100 E Big Beaver Rd,"100 E Big Beaver Rd, Troy, MI 48083",42.561772,-83.144939
101854,Houston_Northwest/290 Far_Houston_Bldg I_10603 W Sam Houston Pky N,"10603 W Sam Houston Pky N, Houston, TX 77064",29.91976,-95.55735
101872,Houston_FM 1960_Houston_Commerce Park North Office Center_15425 N I-45,"15425 N I-45, Houston, TX 77090",30.018202,-95.428729
101878,Houston_Northwest/290 Far_Houston_Equity Drive_11000 Equity Dr,"11000 Equity Dr, Houston, TX 77041",29.839939,-95.560164
101888,Houston_Greenway Plaza_Houston_Greenwood King Building_3201 Kirby Dr,"3201 Kirby Dr, Houston, TX 77098",29.735998,-95.418143
101903,Houston_Katy Freeway/Energy Corridor_Houston_Memorial Ashford Place_12651 Briar Forest Dr,"12651 Briar Forest Dr, Houston, TX 77077",29.753547,-95.607335
101999,Houston_Westchase_Houston_The Colonnade_11111 Richmond Ave,"11111 Richmond Ave, Houston, TX 77082",29.726954,-95.572494
102039,Houston_Westchase_Houston_Westchase Commons_3120 Hayes Rd,"3120 Hayes Rd, Houston, TX 77082",29.72988,-95.57694
102146,Los Angeles_South Bay_Los Angeles_Airport Office Center_8929-8939 S Sepulveda Blvd,"8929-8939 S Sepulveda Blvd, Los Angeles, CA 90045",33.939649,-118.396229
102153,Los Angeles_West San Fernando Valley_Woodland Hills_Building E_21215 Burbank Blvd,"21215 Burbank Blvd, Woodland Hills, CA 91367",34.173901,-118.593076
102184,Los Angeles_Downtown LA_Los Angeles_Fourth  Traction_963 E 4th St,"963 E 4th St, Los Angeles, CA 90013",34.043785,-118.23489
102193,Los Angeles_Long Beach_Long Beach_Interchange Bldg_1500 W Carson St,"1500 W Carson St, Long Beach, CA 90810",33.831362,-118.21313
102233,Los Angeles_Marina/Playa Vista_Los Angeles_Playa Cove_5300 McConnell Ave,"5300 McConnell Ave, Los Angeles, CA 90066",33.98001,-118.420686
102248,Los Angeles_San Gabriel Valley_Alhambra_The AlhambraFosselman BldgB1_1000 S Fremont Ave,"1000 S Fremont Ave, Alhambra, CA 91803",34.081284,-118.151368
102341,Los Angeles_El Segundo_El Segundo_NA_621 Hawaii St,"621 Hawaii St, El Segundo, CA 90245",33.906166,-118.382231
102367,Manhattan_Greenwich Village_New York_120128 Leroy St_609 Greenwich St,"609 Greenwich St, New York, NY 10014",40.730067,-74.008049
102478,Manhattan_Plaza North_New York_724726 Fifth Ave_724 Fifth Ave,"724 Fifth Ave, New York, NY 10019",40.762667,-73.974533
102537,Manhattan_Times Square_New York_The Brill Building_1619 Broadway,"1619 Broadway, New York, NY 10019",40.761106,-73.984676
102608,Nashville_MetroCenter_Nashville_Heritage Place_227 French Landing Dr,"227 French Landing Dr, Nashville, TN 37228",36.193145,-86.795801
102645,Northern New Jersey_Morris_Pine Brook_Building 100_340 Changebridge Rd,"340 Changebridge Rd, Pine Brook, NJ 7058",40.864784,-74.340763
102654,Northern New Jersey_I-78_Bedminster_Crossroads I_1 Crossroads Dr,"1 Crossroads Dr, Bedminster, NJ 7921",40.647215,-74.644744
102655,Northern New Jersey_Princeton_Cranbury_Dey Rdg  Route 130_9 Cedar Brook Dr,"9 Cedar Brook Dr, Cranbury, NJ 8512",40.32785,-74.49807
102683,Northern New Jersey_Princeton_Princeton_University Square_1 University Square Dr,"1 University Square Dr, Princeton, NJ 8540",40.326811,-74.640802
102687,Northern New Jersey_Suburban Essex_West Orange_Woodland Plaza_155 Prospect Ave,"155 Prospect Ave, West Orange, NJ 7052",40.81026,-74.246315
102705,Northern Virginia_Fairfax / Oakton / Vienna_Fairfax_5066 Office Plaza 1_11150 Fairfax Blvd,"11150 Fairfax Blvd, Fairfax, VA 22030",38.85567,-77.32953
102714,Northern Virginia_Reston / Herndon_Reston_Campus Pointe_1880 Campus Commons Dr,"1880 Campus Commons Dr, Reston, VA 20191",38.94421,-77.33387
102743,Northern Virginia_Merrifield / Route 50_Falls Church_Mark Bldg_6231 Leesburg Pike,"6231 Leesburg Pike, Falls Church, VA 22044",38.867686,-77.153205
102764,Northern Virginia_Courthouse / Clarendon / Virginia Square_Arlington_SRA  Arlington Center_3434 Washington Blvd,"3434 Washington Blvd, Arlington, VA 22201",38.885778,-77.101791
